328,19,37,04/2009,50,10/2013,03/2013,16,0,30,46
329,19,816,03/2010,35,08/2011,09/2012,21,2,6,29
330,19,816,04/2010,40,06/2012,09/2011,28,5,8,41
331,19,815,05/2010,40,12/2011,09/2011,6,1,4,11
332,19,815,09/2011,35,02/2013,09/2012,20,14,0,34
333,19,391,09/2011,50,08/2015,11/2013,0,0,16,50
334,19,762,09/2011,44,08/2015,11/2013,0,0,11,46
335,20,270,10/2009,60,02/2010,01/2010,9,0,51,60
336,20,270,11/2012,60,03/2013,09/2012,11,0,45,56
337,20,271,12/2009,60,04/2010,11/2009,43,0,14,57
338,20,272,07/2009,60,12/2009,11/2009,23,0,29,52
339,20,272,11/2012,60,04/2013,01/2013,8,0,54,62
340,20,1610,08/2014,30,01/2016,09/2015,0,24,0,24
341,20,1224,12/2014,30,11/2016,05/2015,0,0,0,36
342,20,37,04/2009,50,10/2013,03/2013,3,0,45,48
343,20,37,05/2015,10,06/2019,12/2017,0,0,0,52
344,20,93,08/2009,50,11/2013,12/2014,23,3,24,50
345,20,93,11/2007,50,07/2011,11/2011,26,0,20,48
346,20,321,08/2014,30,07/2018,08/2018,0,0,0,22
347,20,1131,02/2014,35,01/2018,03/2018,0,0,0,27
348,20,1131,03/2013,50,01/2017,03/2017,0,0,6,48
349,20,1784,08/2014,25,01/2019,12/2017,0,0,1,19
350,20,98,03/2010,40,02/2014,02/2014,17,7,16,40
351,20,98,03/2012,25,07/2016,08/2016,0,0,6,27
352,20,98,03/2013,50,01/2017,03/2017,0,0,15,49
353,20,98,04/2008,40,01/2012,12/2011,18,4,16,38
354,20,98,08/2009,40,08/2013,06/2013,12,6,21,39
355,20,98,08/2010,40,07/2014,07/2014,3,19,17,39
356,20,98,09/2008,40,07/2012,06/2012,15,9,16,40
357,20,1008,05/2011,50,04/2015,05/2015,5,0,32,48
358,20,124,03/2008,50,01/2012,03/2012,8,9,15,32
359,20,355,10/2011,30,01/2013,08/2009,0,36,0,36
360,20,123,04/2008,50,01/2012,04/2011,3,32,14,49
361,20,123,08/2011,50,03/2016,01/2016,0,0,23,47
362,20,818,03/2015,45,02/2019,08/2018,0,0,0,41
363,20,818,04/2010,50,08/2014,03/2014,5,27,17,49
364,20,390,04/2010,35,11/2011,09/2011,9,28,0,37
365,20,390,12/2014,37,05/2016,03/2015,0,0,0,30
366,20,756,03/2015,50,02/2019,08/2018,0,0,0,31
367,20,756,09/2011,50,08/2015,11/2013,0,0,28,51
368,20,817,04/2010,40,05/2012,09/2011,22,3,15,40
369,20,817,11/2014,40,04/2016,03/2015,0,0,0,44
370,20,816,04/2010,40,08/2011,09/2011,22,7,11,40
371,20,816,12/2014,40,05/2016,03/2015,0,0,0,39
372,20,815,05/2010,40,12/2012,09/2011,11,8,19,38
373,20,815,11/2014,38,04/2016,03/2015,0,0,0,44
374,20,391,03/2015,45,02/2019,08/2018,0,0,0,57
375,20,1657,12/2014,30,11/2016,04/2016,0,0,0,30
376,20,1141,11/2011,100,04/2012,02/2011,0,95,0,95
377,21,386,08/2014,50,01/2016,12/2014,0,73,0,73
378,21,165,03/2009,40,09/2013,08/2013,9,12,18,39
379,21,165,03/2014,40,08/2018,09/2018,0,0,0,39
380,21,165,10/2007,50,08/2012,10/2011,24,11,13,48
381,21,167,03/2009,40,01/2014,03/2013,23,4,13,40
382,21,167,03/2014,50,01/2019,09/2018,0,0,4,49
383,21,167,10/2007,50,03/2013,10/2011,33,3,13,49
384,21,818,04/2010,50,08/2014,03/2014,0,35,13,48
385,21,818,09/2011,50,08/2015,03/2015,0,0,10,51
386,21,757,03/2015,30,02/2019,08/2018,0,0,0,27
387,21,757,04/2010,28,08/2014,11/2013,0,25,3,28
388,21,757,09/2011,35,08/2015,03/2015,0,0,17,33
389,21,817,04/2010,40,05/2012,09/2011,2,1,3,6
390,21,817,11/2014,10,04/2016,03/2015,0,0,0,10
391,21,1657,12/2014,30,11/2016,04/2016,0,0,0,27
392,21,763,09/2011,51,08/2015,11/2013,0,0,20,51
393,21,392,04/2010,33,08/2014,11/2013,0,20,14,34
394,21,392,09/2011,50,08/2015,03/2015,0,0,11,42
395,21,729,03/2015,45,02/2019,08/2018,0,0,0,45
396,21,729,04/2010,44,08/2014,12/2013,0,41,1,42
397,21,729,09/2011,50,08/2015,03/2015,0,0,6,45
398,22,626,02/2013,52,01/2017,01/2017,0,0,0,44
399,22,16,02/2012,50,06/2014,12/2014,10,21,18,49
400,22,16,02/2013,50,08/2015,01/2016,0,0,0,43
401,22,16,04/2009,50,07/2011,12/2011,18,11,20,49
402,22,16,08/2010,50,01/2013,02/2013,11,16,24,51
403,22,16,10/2007,50,08/2010,04/2010,20,5,23,48
404,22,989,08/2014,50,01/2015,03/2011,9,22,0,31
405,22,934,10/2012,53,03/2013,11/2012,0,42,0,42
406,22,1463,08/2014,50,01/2016,09/2014,0,21,0,21
407,22,969,02/2013,50,09/2013,09/2012,7,0,41,48
408,22,93,08/2009,50,11/2013,12/2014,20,3,27,50
409,22,93,11/2007,50,07/2011,11/2011,32,0,18,50
410,22,759,04/2010,43,08/2014,11/2013,0,18,29,47
411,22,817,04/2010,40,05/2012,09/2011,18,0,16,34
412,22,817,09/2011,35,05/2013,09/2012,14,6,5,25
413,22,761,09/2011,40,08/2015,11/2013,0,0,23,41
414,22,729,09/2011,44,08/2015,12/2013,0,0,5,45
415,23,270,11/2012,60,03/2013,09/2012,12,0,33,45
416,23,989,08/2014,50,01/2015,03/2011,20,16,0,36
417,23,934,10/2012,43,03/2013,11/2012,0,41,0,41
418,23,37,05/2015,50,06/2019,12/2017,0,0,0,20
419,23,969,02/2012,50,09/2012,09/2012,11,0,39,50
420,23,93,08/2009,50,11/2013,12/2014,38,0,12,50
421,23,93,09/2014,30,08/2018,06/2018,0,0,8,31
422,23,93,11/2007,50,07/2011,11/2011,48,0,2,50
423,23,320,03/2011,40,07/2015,08/2015,1,0,18,41
424,23,320,08/2009,30,01/2014,12/2013,0,18,10,28
425,23,320,08/2013,25,01/2018,02/2018,0,0,7,26
426,23,1779,06/2015,30,06/2016,08/2015,0,0,0,13
