270,SE,Poço Verde,POCO VERDE - CENTRO,POLO UAB - POCO VERDE,Rua José Rodrigues de Melo,124,CENTRO,49490000,,-10.8323027,-38.1899782
271,SE,Porto da Folha,PORTO DA FOLHA - CENTRO,POLO UAB - PORTO DA FOLHA,Praça Manoel Messias de Freitas,S/N,Centro,4980000,,35.0349914,136.7599405
272,SE,São Domingos,SAO DOMINGOS - CENTRO,POLO UAB - SAO DOMINGOS,AV. JOSÉ FREIRE DE LIMA,610,CENTRO,49525000, AV.José Freire de Lima,-10.7790186,-37.5854184
273,SP,Apiaí,APIAI - JARDIM PARAISO,POLO DE APOIO PRESENCIAL DA UAB EM APIAI,RUA TENENTE MARTINS,480,JARDIM PARAÍSO,18320000, ,-24.4471702,-48.8397403
274,SP,Bálsamo,BALSAMO - CENTRO,POLO UAB - BALSAMO,RUA AURORA SOARES GERALDES - 419,419,CENTRO,15140000, ,-20.6900957,-49.5483671
275,SP,Barretos,BARRETOS - DERBYCLUB,POLO UAB - BARRETOS,RUA  21 DE ABRIL,240,DERBYCLUB,14787240, ,-20.5344368,-48.572934
276,SP,Guarulhos,GUARULHOS - MACEDO,CENTRO MUNICIPAL DE EDUCACAO ADAMASTOR - CME,Monteiro Lobato,734,Macedo,7112000,- até 1589/1590,-23.4602123,-46.4972917
277,SP,Igarapava,IGARAPAVA - VILA GOMES,POLO UNIVERSITARIO ABERTO MUNICIPAL DE IGARAPAVA - UAB,RUA AZARIAS ARANTES ,,VILA GOMES,14540000,,-20.0706703,-47.66520509999999
278,SP,Itapecerica da Serra,ITAPECERICA DA SERRA - CENTRO,COMPLEXO EDUCACIONAL PREFEITO ARY PEREIRA DE MORAES,"Rua São João, 47",47,Centro,6850060,,-23.7154852,-46.8508721
279,SP,Itapetininga,ITAPETININGA - TABOAOZINHO,POLO CHOPIN TAVARES DE LIMA,AV. DR. CyRO ALBUQUERQUE,4750,TABOÃOZINHO,18213615, ,-23.589095,-48.0487846
280,SP,Itapevi,ITAPEVI - COHAB/SETOR B,POLO UAB - ITAPEVI,AV Pedro Paulino,74,COHAB/SETOR B,6663000,COHAB,-23.5517312,-46.9412909
281,SP,Jales,JALES - COHAB JACB II,POLO REGIONAL DE JALES - UAB,AV. BRASÍLIA,934,COHAB JACB II,15707638, ,-20.245552,-50.5572384
282,SP,Jandira,JANDIRA - JARDIM EUROPA,POLO UAB - JANDIRA,RUA FRANCISCO ARAUJO CHAVES  ,120,JARDIM EUROPA,6626020, ,-23.541731,-46.9085572
283,SP,Osasco,OSASCO - CENTRO,POLO UAB - CHIQUINHA GONZAGA - OSASCO,Marechal Rondon,263,Centro,6093020,- até 359 - lado ímpar,-23.5293595,-46.7844695
284,SP,São Carlos,SAO CARLOS - VILA NERY,POLO DE APOIO PRESENCIAL DE SAO CARLOS - UAB,Rua São Sebastião,2828,Vila Nery,13560230,Campus Rui Barbosa - FESC,-22.0133642,-47.8968729
287,SP,Tarumã,TARUMA - CENTRO,POLO MUNICIPAL DE APOIO PRESENCIAL DE TARUMA -,Rua Girassol ,201,Centro,19820000, Em frente a Câmara Municipal de Educação de Tarumã,-22.774298,-50.6171429
288,TO,Ananás,ANANAS - CENTRO,POLO UAB - ANANAS,Praça da Bandeira/Rua João Batista,s/n,Centro,77890000,Escola Municipal João Dias Borges,-6.27541,-48.1597946
289,TO,Nova Olinda,NOVA OLINDA - CENTRO,POLO DE APOIO PRESENCIAL,"Avenida Bernado Sayão, Quadra 162",22636,Centro,77790000,Setor Central - as margens da BR 153,-7.6311491,-48.3190276
290,TO,Palmas,PALMAS - PLANO DIRETOR NORTE,POLO DE EAD EM PALMAS,"QUADRA 206 NORTE, AVENIDA LO 04",4,PLANO DIRETOR NORTE,77006244,,-10.249091,-48.32428580000001
294,ES,Alegre,ALEGRE - CENTRO,POLO DE ALEGRE,Alto Universitário,S/N,Centro,29500000,,-20.6869406,-41.4812771
296,MG,Almenara,ALMENARA - CENTRO,POLO ALMENARA,Rua Avelino Nascimento,13,Centro,39900000,,-16.0971366,-40.7564002
299,MT,Alto Araguaia,ALTO ARAGUAIA - CENTRO,POLO DE ALTO ARAGUAIA,Rua Rio Branco,391,Centro,78780000,,-17.4640611,-53.4770359
302,BA,Amargosa,AMARGOSA - CENTRO,POLO UAB - AMARGOSA,Rua Gilda Ferreira,307,Centro,45300000,,-13.0479893,-39.6311688
303,GO,Anápolis,ANAPOLIS - JUNDIAI,POLO ANAPOLIS,Avenida São Francisco,880,Jundiaí,75110810,Centro de Referencia e For. dos Profissionais da Educação,-16.3355613,-48.9452566
304,MA,Anapurus,ANAPURUS - AEROPORTO,POLO DE APOIO PRESENCIAL UAB DONA NERCI ALVES MONTELES ANAPURUS-MA.,Rua Maria Pires Leite,s/n,Aeroporto,65525000,Complexo Educacional Dona Nerci Alves Monteles,-3.4795662,-43.2134484
305,PR,Apucarana,APUCARANA - CENTRO,POLO DE APOIO PRESENCIAL DE APUCARANA,Praça Rui Barbosa,12,Centro,86800970,,-23.5521376,-51.4604234
308,TO,Araguacema,ARAGUACEMA - CENTRO,POLO DE EDUCAçãO A DISTâNCIA DE ARAGUACEMA,Rua Rui Barbosa,S/N,Centro,77690000,,-9.0393109,-49.609512
310,TO,Araguatins,ARAGUATINS - NOVA ARAGUATINS,POLO DE EDUCAçãO A DISTâNCIA DE ARAGUANTINS,Rua 6,S/N,Nova Araguatins,77950000,Centro de Ensino Antônia Milhomem,-5.6424062,-48.0406759
311,SC,Araranguá,ARARANGUA - NOVA DIVINEIA,POLO UAB - ARARANGUA,Rua Salvato Palatini,s/n,Nova Divinéia,88905226,Antiga Escola Munc. Nova Divinéia,-28.9361187,-49.4923013
313,SP,Araras,ARARAS - CENTRO,POLO UAB - ARARAS,Av. Nestlé ,58,Centro,13601005,Vila Michelin,-22.363909,-47.3786607
314,MA,Arari,ARARI - CENTRO,POLO DE APOIO PRESENCIAL UAB - ARARI,Rua 31 de Março,s/n,Centro,65480000,Colégio Comercial de Arari,-3.5098478,-44.7381432
315,MG,Araxá,ARAXA - SANTA RITA,POLO UAB_ARAXA,Av. Hítalo Rossi,s/n,Santa Rita,38181419,Prédio do SESI/SENAI,-19.5907125,-46.9323042
317,TO,Arraias,ARRAIAS - CENTRO,POLO UAB - ARRAIAS,Av. Universitária ,s/nº,Centro,77330000,Campus de Arraias,-12.6770601,-46.9805103
318,PR,Assaí,ASSAI - CENTRO,POLO UAB -POLO PRESENCIAL DE APOIO AO ENSINO A DISTANCIA DE ASSAI,Rua Manoel Ribas,1103,Centro,86220000,Colégio Estadual Barão do Rio Branco,-23.4049892,-50.8664451
323,MG,Bambuí,BAMBUI - CENTRO,POLO UAB DE BAMBUI ,Rua Padre João Veloso ,237,Centro,38900000,,-20.0357958,-45.9800848
324,PR,Bandeirantes,BANDEIRANTES - VILA MORETI,UAB - BANDEIRANTES,Rua dos Expedicionários,270,Vila Moreti,86360000,Escola Municipal Santa Terezinha,-23.1783757,-50.3069088
327,PA,Barcarena,BARCARENA - SAO FRANCISCO,POLO UAB - BARCARENA PREFEITO JOAO CARLOS DOS SANTOS DIAS,Rodovia PA 481,S/N,São Francisco,68447000,Subprefeitura,-1.5199701,-48.6921911
330,MT,Barra do Bugres,BARRA DO BUGRES - CENTRO,POLO DE APOIO PRESENCIAL DE BARRA DO BUGRES,Av. Deputado Hitler Sansão,820,Centro,78390000,,-15.0993394,-57.3722545
331,MA,Barra do Corda,BARRA DO CORDA - ALTAMIRA,CENTRO DE ESTUDOS SUPERIORES DE BARRA DO CORDA,Rua Nelson Paturi,sn,Altamira,65950000,,-5.6608144,-45.1494505
335,MG,Barroso,BARROSO - SANTA MARIA,POLO UAB  BARROSO,Av. Carlos Alberto Moura da Silva,s/n,Santa Maria,36212000,Parque de Exposições ,-21.1779238,-43.9532149
336,MS,Bataguassu,BATAGUASSU - JARDIM SANTA MARIA,POLO DE APOIO PRESENCIAL DE BATAGUASSU,av. Presidente Prudente,10,Jardim Santa Maria,79780000,,-21.8150292,-52.5745556
337,CE,Beberibe,BEBERIBE - CENTRO,POLO UAB - BEBERIBE,Rua José Bessa,299,Centro,62750000,,-4.5110173,-38.6949149
339,MS,Bela Vista,BELA VISTA - COSTA E SILVA,ESCOLA MUNICIPAL JARBAS PASSARINHO,Rua Afonso Pena,S/N,Costa e Silva,79260000,,-21.9111483,-56.4719928
340,PR,Bela Vista do Paraíso,BELA VISTA DO PARAISO - CENTRO,POLO PRESENCIAL FREDERICO OSAKU LEITE,Drª. Martha Silva Gomes,732,Centro,86130000,Prédio Escolar,-22.9959817,-51.2422395
345,PR,Bituruna,BITURUNA - CENTRO,BITURUNA,Rua Maria Rosa Nunes Ramos ,35,Centro ,84640000,Escola Municipal Frei Tiago Luchesi,-26.1913744,-51.5570726
346,SC,Blumenau,BLUMENAU - CENTRO,POLO UAB - BLUMENAU,Alameda Rio Branco,574,Centro,89010300,,-26.9251102,-49.06125170000001
347,PI,Bom Jesus,BOM JESUS - JOSUE PARENTE,UESPI-CAMPUS DOM JOSE VASQUEZ DIAZ,Pça Alcebiades de Moraes,S/N,Josué Parente,64900000,,-9.1452524,-44.4748018
349,MA,Bom Jesus das Selvas,BOM JESUS DAS SELVAS - CENTRO,PROFESSORA MARIA ALDECY DE OLIVEIRA,Rua Barreirinhas,,Centro,65395000,,-4.5457995,-46.670534
353,SP,Bragança Paulista,BRAGANCA PAULISTA - UBERABA,POLO UAB BRAGANCA PAULISTA,Rua Alexandre Berbari,101,Uberaba,12926676,Jardim São Lourenço ,-22.9350326,-46.5387355
354,CE,Brejo Santo,BREJO SANTO - CENTRO,POLO DE BREJO SANTO-CEARA,RUA MANUEL ANTONIO CABRAL ,S/N,CENTRO,63260000,PRÉDIO,-7.555819100000001,-38.9459326
358,PA,Breves,BREVES - AEROPORTO,CENTRO DE DESENV. E ED.PROFISSIONAL DR.JOAO MESSIAS DOS SANTOS-CEDEP,Avenida Rio Branco,1752,Aeroporto,68800000,,-1.2936976,-50.5135589
359,BA,Brumado,BRUMADO - TANQUE,POLO DA UAB EM BRUMADO,Rua Antônio Carlos Magalhães,,Tanque,46100000,Prédio,-14.1968614,-41.68097239999999
362,RO,Buritis,BURITIS - SETOR 1,CENTRO TECNOLOGICO DE FORMACAO INICIAL E CONTINUADA DO MAGISTERIO PUBLICO MUNICIPAL DE BURITIS,Av Ayrton Senna,971,Centro,76880000,Centro Tecnológico de Formação,-10.1269585,-63.8640569
363,PB,Cabaceiras,CABACEIRAS - CENTRO,UAB TERESINHA JESUS FARIAS AIRES-POLO CABACEIRAS,Av. 04 de Junho,379,Centro,58480000,,-7.4640967,-36.3064595
364,RS,Cacequi,CACEQUI - CENTRO,UAB - POLO DE CACEQUI,Rua Senador Salgado Filho,S/N,Centro,97450000,,-29.9426675,-54.82912589999999
365,PA,Cachoeira do Arari,CACHOEIRA DO ARARI - PETROPOLIS,CACHOEIRA DO ARARI,Avenida Coronel Bento Miranda,500,Petrópolis,68840000,,-0.8563592,-48.9605972
366,ES,Cachoeiro de Itapemirim,CACHOEIRO DE ITAPEMIRIM -  DISTRITO DE MORRO GRANDE,POLO UAB - CACHOEIRO DE ITAPEMIRIM,Rodovia 482 Cachoeiro x Alegre KM 05,0, Distrito de Morro Grande,29313210,Cidade Universitária,-21.0100062,-40.8310577
371,MS,Camapuã,CAMAPUA - VILA DIAMANTINA,CENTRO DE APOIO PRESENCIAL DE CAMAPUA,RUA FERREIRA DA CUNHA,200,VILA DIAMANTINA,79420000,,-19.0966222,-53.9106594
373,PA,Cametá,CAMETA - CENTRAL,UAB - POLO CAMETA,Avenida Gentil Bittencourt,1582,Central,68400000,Antiga escola Governador Alacid Nunes,-2.2355058,-49.5279996
375,SP,Campinas,CAMPINAS - JARDIM PAINEIRAS,CAMPINAS,Rua João Alves dos Santos,860,Jardim Paineiras,13092331,,-22.8992006,-47.0322914
376,MG,Campo Belo,CAMPO BELO - CIDADE MONTESA,POLO UAB DE CAMPO BELO,Avenida Indianápolis,325,Cidade Montesa,37270000,Escola Municipal Lucilla Gibram Cambraia,-20.9674784,-45.2618568
378,PI,Campo Maior,CAMPO MAIOR - SAO LUIS,UESPI-CAMPUS HEROIS DO JENIPAPO,Av. Santo Antonio,s/n,São Luis,64280000,,-4.921134900000001,-42.1177396
381,CE,Campos Sales,CAMPOS SALES - ALTO ALEGRE,POLO DE APOIO PRESENCIAL DE CAMPOS SALES,Rua Emiliano Fortaleza,S/N,Alto Alegre,63150000,Centro Vocacional Tecnológico - CVT,-6.9349191,-40.2680075
383,SC,Canoinhas,CANOINHAS - CENTRO,POLO DE APOIO PRESENCIAL EAD/UAB CANOINHAS,"RUA BERNARDO OLSEN,",400,CENTRO,89460000,PRÉDIO,-26.1887084,-50.5549719
385,PA,Capanema,CAPANEMA - SAO PEDRO E SAO PAULO,POLO UAB/CAPANEMA,RODOVIA CAPANEMA-BRAGANÇA,S/Nº,SÃO PEDRO E SÃO PAULO,68700000,Km2,-25.6653993,-53.808299
388,SC,Concórdia,CONCORDIA - CENTRO,POLO UAB: SDR - CONCORDIA,Travessa Irmã Leopoldina,136,Centro,89700000,,-27.2040882,-51.9791849
389,RN,Caraúbas,CARAUBAS - DR. SEBASTIAO MALTEZ ,POLO UAB - SERTAO DAS CARAUBEIRAS,Rua Alfredo Alves de Azevedo,212,Dr. Sebastião Maltez ,59780000,,-5.7024931,-37.5534526
390,SE,Carira,CARIRA - VILA NOVA,POLO DE APOIO PRESENCIAL DE CARIRA,Rua João Paulo da Conceição,S/N,Vila Nova,49550000,,-10.3833506,-37.681228
391,MG,Carlos Chagas,CARLOS CHAGAS - CENTRO,POLO CARLOS CHAGAS,Travessa Braga,381,Centro,39864000,Esquina com Avenida Capitão João Pinto,-17.7178133,-40.8778586
392,MG,Carneirinho,CARNEIRINHO - CENTRO,CARNEIRINHO UAB,Avenida José Ambrosio de Queiroz,850,Centro,38290000,,-19.6991558,-50.7624493
393,MA,Carolina,CAROLINA - SETOR UNIVERSITARIO,POLO DE APOIO PRESENCIAL-UAB2-CAROLINA,Av. Frederico Martins de Azevedo,616,Setor Universitário,65980000,,-7.176516700000001,-47.2923893
400,MA,Caxias,CAXIAS - CENTRO,POLO UAB CAXIAS,Rua São Pedro,s/n,Centro,65608160,,-4.8602209,-43.3653779
403,DF,Brasília,BRASILIA - GUARIROBA,DF - DIGITAL - CEILANDIA MASTER,QNN 14 A/E,0,Guariroba,72210181,,-15.8143128,-48.1024348
405,PR,Cerro Azul,CERRO AZUL - CENTRO,CENTRO COMUNITARIO BERNARDO VON MULLER,Rua Deputado Aníbal Cury,s/n,Centro,83570000,Centro Comunitário Bernardo Von Muller Berneck,-24.8928967,-49.2435998
407,SC,Chapecó,CHAPECO - SAO CRISTOVAO,POLO MUNICIPAL DE APOIO PRESENCIAL- UAB - CHAPECO,RUA OSVALDO CRUZ,1556-E,SÃO CRISTÓVÃO,89803361,TÉRREO (antigo SESI),-27.0806478,-52.62627070000001
412,MA,Codó,CODO - SAO BENEDITO,POLO UAB - CODO,Rua Paraiba,474,São Benedito,65400000,Proximo a Câmara Municipal de Codó,-4.5671563,-43.8673222
414,MA,Coelho Neto,COELHO NETO - CENTRO,POLO UAB COELHO NETO,Av. Mal. Cordeiro de Farias,0,Centro,65620000,José Sarney,-4.252379599999999,-43.0971625
415,ES,Colatina,COLATINA - ESPLANADA,POLO-UAB/COLATINA,Av. Ângelo Giuberti,,Esplanada,29702902,Praça Sol Poente,-19.5376896,-40.6343341
417,MA,Colinas,COLINAS - CENTRO,POLO UAB - CENTRO DE ESTUDOS SUPERIORES DE COLINAS,Avenida Dr. Osano Brandão,511,Centro,65690000,,-6.0433667,-44.1720266
419,PR,Colombo,COLOMBO - JD. NOSSA SENHORA DE FATIMA,POLO DE APOIO PRESENCIAL PROF. ALTAIR DA SILVA LEME,RUA DORVAL CECCON,664,JD. NOSSA SENHORA DE FÁTIMA,83405030,2º ANDAR,-25.3607575,-49.1868452
421,BA,Conceição do Coité,CONCEICAO DO COITE - CENTRO,POLO UAB DE CONCEICAO DO COITE - BA.,Rua maximino madureira,S/N,Centro,48730000,Escola Estadual Olgarina Pitangueira Pinheiro,-11.5576676,-39.2791011
422,MG,Conceição do Mato Dentro,CONCEICAO DO MATO DENTRO - CENTRO,POLO UAB - CONCEICAO DO MATO DENTRO,Av. JK,680,Centro,35860000,,-18.9442369,-43.5222313
424,MG,Confins,CONFINS - CENTRO,CENTRO EDUCACIONAL E CULTURA/ESCOLA MUNIC.AFONSO JOSE DA SILVA,Rua Maria Rodrigues,730,Centro,33500000,,-19.6465305,-43.9722816
425,PR,Congonhinhas,CONGONHINHAS - CENTRO,UAB- CONGONHINHAS,Av. Dr. Davi Xavier da Silva,,Centro,86320000,,-23.5704567,-50.5549719
427,PB,Coremas,COREMAS - CENTRO,POLO UAB - COREMAS,Rua Mecânica DNOCS,S/N,centro,58770000,,-7.040703499999999,-37.9572703
428,PI,Corrente,CORRENTE - CENTRO,VALE DO CORRENTE,Praça Joaquim Nogueira Paranaguá,73,Centro,64980000,,-10.3693479,-45.1494505
429,MS,Costa Rica,COSTA RICA - AREA RURAL,POLO DE APOIO PRESENCIAL PROF  ADENOCRE A. DE MORAIS -COSTA RICA,José Calazans da Silva,172,Área Rural,79550000,Esc.Munic. profº.Adenocre A. de Morais,-18.6160648,-53.2180495
433,TO,Cristalândia,CRISTALANDIA - CENTRO,POLO DE EAD DE CRISTALANDIA,Avenida Dom Jaime Antônio Schuck,2.600,Centro,77490000,Prédio,-10.5880461,-49.4466005
434,MG,Cristália,CRISTALIA - CENTRO,POLO UAB DE CRISTALIA,Rua Teodomiro Borges,sn,Centro,39598000,,-16.7305664,-42.82478769999999
437,SP,Cubatão,CUBATAO - VILA COUTO,POLO UAB CUBATAO,Rua Doutor Fernando Costa,1096,Vila Couto,11510310,LOCAL ONDE FUNCIONAVA A ANTIGA FÁBRICA DA COMUNIDADE,-23.8878655,-46.4257323
438,MT,Cuiabá,CUIABA - CENTRO-SUL,SECRETARIA DE ESTADO DE EDUCACAO,Rua Comandante Costa,1927,Centro-Sul,78025200,,-15.603999,-56.1077299
442,SP,Diadema,DIADEMA - CENTRO,POLO DE APOIO PRESENCIAL DE DIADEMA,Rua Nossa Senhora das Vitórias,249/251,Centro,9910140,,-23.6889931,-46.62693669999999
444,MT,Diamantino,DIAMANTINO - MT 240,POLO DE APOIO PRESENCIAL DO MUNICIPIO DE DIAMANTINO/MT,Rodovia Senador Roberto Campos,S/N,MT 240,78400000,Saída para Alto Paraguai - Antiga Escola Agrícola,-14.0639912,-57.0111681
446,TO,Dianópolis,DIANOPOLIS - CENTRO,POLO DE APOIO PRESENCIAL PARA O DESENVOLVIMENTO DO SUDESTE DO TOCANTINS,Praça Aurélio Antonio Araújo,2,Centro,77300000,,-11.7319273,-46.9028375
448,MA,Dom Pedro,DOM PEDRO - CENTRO,POLO UAB SOCORRO CARVALHO,Rua Jorge Fernandes,s/n,Centro,65765000,Colégio Socorro Carvalho,-4.9843552,-44.4370606
450,RJ,Duque de Caxias,DUQUE DE CAXIAS - JARDIM 25 DE AGOSTO,POLO UAB - DUQUE DE CAXIAS,Rua Marechal Floriano,555,Jardim 25 de Agosto,25070020,,-22.7836532,-43.3072756
451,MG,Durandé,DURANDE - CENTRO,POLO UAB DURANDE,Avenida Álvaro Moreira da Silva,615,Centro,36974000,Prédio,-20.1552325,-41.7805477
454,RS,Encantado,ENCANTADO - LAMBARI,POLO PRESENCIAL DE ENCANTADO,Rua Alegrete,811,Lambari,95960000,Centro Municipal de Educação,-29.2323752,-51.9156992
455,PR,Engenheiro Beltrão,ENGENHEIRO BELTRAO - CENTRO,POLO UAB - ENGENHEIRO BELTRAO,Rua Clotário Portugal,115,Centro,87270000,,-23.7427949,-52.2337184
458,BA,Euclides da Cunha,EUCLIDES DA CUNHA - JEREMIAS,CAMPUS XXII DA UNIVERSIDADE DO ESTADO DA BAHIA,Rua Enock Canário de Araújo,,Jeremias,48500000,,-10.4206676,-38.7368187
460,PR,Faxinal,FAXINAL - CENTRO,POLO UAB DE FAXINAL,Av. Eugênio Bastiani,984,Centro,86840000,,-24.0345197,-51.3050851
461,BA,Feira de Santana,FEIRA DE SANTANA - CENTRO,POLO UAB FEIRA DE SANTANA,Juracy Magalhães Júnior,s/n,Centro,44001360,,-12.2572379,-38.951407
463,PR,Flor da Serra do Sul,FLOR DA SERRA DO SUL - CENTRO,POLO DE APOIO PRESENCIAL DE FLOR DA SERRA DO SUL,Rua Cristiano Bender,419,Centro,85618000,,-26.2420807,-53.2395973
466,SC,Florianópolis,FLORIANOPOLIS - CENTRO,POLO UAB FLORIANOPOLIS,Rua Ferreira Lima,82,Centro,88015420,Subsolo,-27.5899993,-48.5446264
470,MA,Fortaleza dos Nogueiras,FORTALEZA DOS NOGUEIRAS - NOVA FORTALEZA,POLO DE APOIO PRESENCIAL DA UAB DE FORTALEZA DOS NOGUEIRAS,Rua Raimundo Braúna,S/Nº,Nova Fortaleza,65805000,,-6.9402618,-46.0944845
471,SP,Franca,FRANCA - CENTRO,UAB POLO FRANCA ,Avenida Champagnat,1808,Centro,14400320,,-20.5469207,-47.3998774
472,MG,Francisco Sá,FRANCISCO SA - CENTRO,FRANCISCO SA,Rua João Catulino de Andrade,748,Centro,39580000,,-16.4298262,-43.5606946
474,PE,Garanhuns,GARANHUNS - SANTO ANTONIO,GARANHUNS,Av. Dantas Barreto,44,Santo Antônio,55295080,,-8.8891531,-36.49454
477,GO,Goiás,GOIAS - ALTO DO SANTANA,POLO DE EDUCACAO A DISTANCIA VILA BOA DE GOIAS,Rua Vereador Hugo Argenta,s/n,Alto do Santana,76600000,Abaixo da Escola Mul Santa Bárbara,-15.8272432,-50.265662
478,PR,Goioerê,GOIOERE - CENTRO,POLO UAB - GOIOERE,Av. Daniel Portela,1354,Centro,87360000,,-24.1611617,-53.06739049999999
480,MA,Grajaú,GRAJAU - TREZIDELA,POLO UAB - PROFESSOR PORFIRIO PEREIRA  SANTOS,BR 226,22,TREZIDELA,65940000,"KM 214 /ANTIGO LIONS CLUB, ",-5.7486465,-46.0563212
482,RN,Grossos,GROSSOS - BOA ESPERANCA,EDUCA GROSSOS,RUA CORONEL SOLON,10,BOA ESPERANÇA,59675000,,-4.956462399999999,-37.2329979
487,MT,Guarantã do Norte,GUARANTA DO NORTE - CENTRO,UAB-GUARANTA DO NORTE,Av. Alcides Moreno Capelini,555,Centro,78520000,,-9.8249626,-54.6972774
489,TO,Gurupi,GURUPI - ZONA RURAL,"POLO DE EDUCACAO A DISTANCIA, NO MUNICIPIO DE GURUPI",Rua Badejós,s/n,Zona Rural,77402970,"Lote 07, Chácara 69/72",-11.7283752,-49.0686083
491,MA,Humberto de Campos,HUMBERTO DE CAMPOS -  BACABEIRA,POLO UAB HUMBERTO DE CAMPOS,RUA SÃO MIGUEL  ,S/N, BACABEIRA,65180000,,-2.6556009,-43.5606946
492,BA,Ibicuí,IBICUI - CENTRO,UNIVERSIDADE ABERTA DO BRASIL - POLO DE IBICUI,Rua Lomanto Júnior,,Centro,45290000,Entrada Norte da Cidade,-14.7488432,-39.940155
493,BA,Ibotirama,IBOTIRAMA - IBOTIRAMINHA,POLO UAB - POLO REGIONAL DE IBOTIRAMA,Rua Boquira,S/N,Ibotiraminha,47520000,,-11.9590294,-43.2134484
495,PA,Igarapé-Miri,IGARAPE-MIRI - CIDADE NOVA,POLO UAB-IGARAPE-MIRI: CENTRO DE FORMACAO ACAI,Rua Simplício de Moraes,,Cidade Nova,68300000,,-1.069513,-51.5150077
498,BA,Ilhéus,ILHEUS - MALHADO,POLO UAB - ILHEUS,Av. Governador Roberto Santos,,Malhado,45665000,,-14.7935051,-39.0463797
500,SC,Indaial,INDAIAL - CENTRO,POLO UAB-INDAIAL,Rua Marechal Floriano Peixoto,560,Centro,89130000,,-27.0032601,-49.2435998
501,GO,Inhumas,INHUMAS - VILA HEITOR,POLO DE APOIO PRESENCIAL DA UAB INHUMAS,Rua 05,153,Vila Heitor,75400000,Praça João Heitor de Paula,-16.3062209,-49.4872858
502,MG,Ipanema,IPANEMA - CENTRO,POLO UAB DE IPANENA,RUA SANTOS DUMONT,337,CENTRO,36950000,,-19.7674038,-41.7208243
504,PR,Ipiranga,IPIRANGA - CENTRO,POLO DE IPIRANGA,Rua João Ribeiro da Fonseca,74,Centro,84450000,,-24.9998867,-50.5549719
506,CE,Ipueiras,IPUEIRAS - CENTRO,CENTRO MULTIFUNCIONAL FRANCISCO CAZUZA SAMPAIO,Rua Coronel José Bento,S/N,Centro,62230000,,-4.565949499999999,-40.8374011
509,BA,Itaberaba,ITABERABA - CENTRO,POLO UAB - ITABERABA ,Av. Rio Branco,367,Centro,46880000,,-12.5477492,-40.2271243
510,BA,Itabuna,ITABUNA - LOMANTO JUNIOR,POLO UAB ITABUNA/BA,Av. José Soares Pinheiro,S/Nº   ,Lomanto Junior ,40600013,Prédio do Colégio Modelo Luis Eduardo Magalhães,-14.7880327,-39.2784178
512,RJ,Itaguaí,ITAGUAI - CENTRO,POLO UAB/CEDERJ ITAGUAI,R. Dídimo José Batista ,125,Centro,23815000,Colégio Municipal Senador Teotônio Vilella,-22.8641422,-43.7757939
514,SC,Itajaí,ITAJAI - FAZENDA,POLO DE APOIO PRESENCIAL GERED/SDR ITAJAI,Av. Sete de Setembro,s/n,Fazenda,88302400,anexo Escola E.B.Nereu Ramos,-26.9204416,-48.65556350000001
515,MG,Itamarandiba,ITAMARANDIBA - FLORESTAL,POLO ITAMARANDIBA,Avenida Jequitinhonha,298,Florestal,39670000,,-17.8314987,-42.7857583
516,PR,Itambé,ITAMBE - PARQUE INDUSTRIAL,POLO DE APOIO PRESENCIAL DE ITAMBE,Rua Luis Fedrigo ,3,Parque Industrial,87175000,,-23.6960943,-52.0003599
517,SC,Itapema,ITAPEMA - MORRETES,POLO DE APOIO PRESENCIAL BENTO ELOI GARCIA,Rua 402-B,,Morretes,88220000,Prédio Escola Bento Elói Garcia,-27.106748,-48.6288642
518,BA,Itapetinga,ITAPETINGA - CENTRO,PREDIO ESCOLAR JOSE VAZ ESPINHEIRA,Rua Visconde do Rio Branco,s/n,centro,45700000,Prédio,-15.3425921,-40.0222864
520,CE,Itapipoca,ITAPIPOCA - COQUEIRO,ITAPIPOCA,RUA JOÃO CORDEIRO,S/N,COQUEIRO,62500000,,-3.2244045,-39.7755571
525,PE,Jaboatão dos Guararapes,JABOATAO DOS GUARARAPES - CURADO IV,ESCOLA TÉCNICA ESTADUAL MAXIMILIANO ACCIOLY CAMPOS ,Rua sete,S/N,Curado IV,54270060,,-8.0681137,-34.9941749
526,MG,Jaboticatubas,JABOTICATUBAS - SAO VICENTE,UAB-POLO JABOTICATUBAS,Rua Joana de Melo,1300,São Vicente,35830000,,-19.4259169,-43.6759049
527,PR,Jacarezinho,JACAREZINHO - CENTRO,UNIVERSIDADE ABERTA DO BRASIL - POLO JACAREZINHO,Rua Costa Júnior,1065,Centro,86400000,Térreo,-23.1580947,-49.9777136
529,PA,Jacundá,JACUNDA - SANTA RITA,POLO UAB DE JACUNDA   ,Rua Santa Tereza,s/n,Santa Rita,68590000,,-4.6597588,-49.1221414
530,RS,Jaguarão,JAGUARAO - CENTRO,POLO CIDADE HEROICA DE APOIO PRESENCIAL UAB,rua 3 de outubro,170,centro,9630000,rua,37.4695502,140.3656045
531,PR,Jaguariaíva,JAGUARIAIVA - CIANE,POLO UAB - JAGUARIAIVA,Rua João Thom,s/n,Cianê,84200000,Condomínio Matarazzo,-24.3439722,-49.7319925
532,CE,Jaguaribe,JAGUARIBE - CENTRO,POLO UAB JAGUARIBE / ESCOLA ALICE DIOGENES,Av. 8 de novembro,1087-B,Centro,63475000,,-6.0189936,-38.7368187
