330,14,174,10/2008,40,12/2009,11/2009,12,1,27,40
331,17,11,08/2009,50,06/2013,09/2012,22,0,25,47
332,17,13,08/2009,50,01/2013,09/2012,19,1,31,51
333,17,21,12/2008,30,11/2009,12/2009,10,0,0,10
334,17,22,11/2009,20,07/2010,09/2010,3,3,0,6
335,17,23,03/2010,30,11/2010,09/2010,3,2,3,8
336,17,23,11/2008,60,07/2009,08/2009,8,0,7,15
337,17,24,03/2010,60,02/2011,11/2010,14,0,8,22
338,17,24,,30,10/2012,11/2012,0,0,0,0
339,17,25,,60,11/2012,11/2012,0,0,0,0
340,17,945,11/2010,60,01/2011,02/2011,44,86,52,182
341,17,97,04/2008,50,01/2012,05/2013,9,0,39,49
342,17,1478,08/2013,75,08/2017,09/2017,0,0,0,72
343,17,947,,75,01/2012,11/2011,0,0,0,0
344,17,987,12/2010,40,05/2011,02/2011,0,63,0,63
345,17,987,,50,11/2012,03/2013,0,0,0,0
346,17,980,,60,01/2012,11/2010,0,0,0,0
347,17,897,12/2010,100,05/2011,02/2011,11,0,55,66
348,17,897,,75,11/2012,03/2013,0,0,0,0
349,17,1408,12/2010,60,05/2011,08/2011,0,29,0,29
350,17,1408,,75,11/2012,03/2013,0,0,0,0
351,17,1479,08/2013,75,01/2015,09/2014,27,47,2,76
352,17,405,08/2010,50,08/2015,05/2016,11,0,15,45
353,17,1144,,50,01/2016,01/2014,0,0,0,0
354,17,1145,03/2013,50,09/2014,01/2014,27,8,15,50
355,18,11,08/2009,50,06/2013,02/2012,27,1,21,49
356,18,13,08/2008,50,02/2012,02/2012,17,8,10,35
357,18,14,10/2008,50,03/2012,02/2012,2,18,26,46
358,18,978,01/2011,100,06/2011,04/2011,0,14,0,14
359,18,912,12/2010,40,04/2011,02/2011,0,15,0,15
360,18,947,,75,01/2012,11/2011,0,0,0,0
361,18,987,12/2010,40,05/2011,02/2011,0,18,0,18
362,18,980,10/2010,60,03/2011,11/2010,0,17,0,17
363,18,976,12/2010,60,07/2011,04/2011,0,1,0,1
364,18,897,12/2010,100,05/2011,02/2011,2,0,2,4
365,18,405,08/2010,50,08/2015,05/2016,15,0,21,52
366,18,1144,,50,,01/2014,0,0,0,0
367,19,22,10/2009,20,06/2010,09/2010,17,1,1,19
368,19,22,12/2008,60,08/2009,08/2009,13,0,8,21
369,19,23,11/2008,60,07/2009,08/2009,15,0,3,18
370,19,24,04/2010,90,03/2011,11/2010,65,0,25,90
371,19,270,10/2009,60,02/2010,01/2010,23,0,37,60
372,19,270,12/2012,30,04/2013,09/2012,12,0,19,31
373,19,37,04/2009,50,10/2013,03/2013,16,0,30,46
374,19,1405,,40,01/2011,02/2011,0,0,0,0
375,19,991,,40,07/2011,08/2011,0,0,0,0
376,19,910,,80,08/2010,08/2011,0,0,0,0
377,19,937,,40,06/2011,08/2011,0,0,0,0
378,19,816,03/2010,35,08/2011,09/2012,21,2,6,29
379,19,816,04/2010,40,06/2012,09/2011,28,5,8,41
380,19,815,05/2010,40,12/2011,09/2011,6,1,4,11
